"accuracy","macroPrecision","macroRecall","macroF1","kappa","kappa_w","data","class_method","inconsistency","disc_method","NB_interval","exe_time","iter","modif_nb_inter","name"
0.832704402515723,0.841658195497115,0.823037225272309,0.82719114308642,0.656403898866053,0.656403898866053,"test","SVM",0,"Forest_disc_DIR200",10,22.8132700920105,2,10,"banana"
0.723180592991914,0.735388019662019,0.70661831211861,0.707267471453129,0.42476000276586,0.42476000276586,"train","NaiveBayes",0,"Forest_disc_DIR200",10,22.8132700920105,2,10,"banana"
0.710691823899371,0.721651690592416,0.693811460400671,0.693747320184371,0.398599857584763,0.398599857584763,"test","NaiveBayes",0,"Forest_disc_DIR200",10,22.8132700920105,2,10,"banana"
0.807277628032345,0.807124826997684,0.801947528333707,0.803726927934453,0.607837600577869,0.607837600577869,"train","KNN_Class",0,"Forest_disc_DIR200",10,22.8132700920105,2,10,"banana"
0.828930817610063,0.829450326309264,0.823812851730606,0.825774764090136,0.651900109626353,0.651900109626353,"test","KNN_Class",0,"Forest_disc_DIR200",10,22.8132700920105,2,10,"banana"
0.7,0.699512126486369,0.689108858247304,0.690348198266602,0.384088440510493,0.384088440510493,"train","RF",0,"GLMDisc",4,29.6812968254089,2,4,"banana"
0.693081761006289,0.693488976066765,0.680864095851438,0.681752184077765,0.368296618573017,0.368296618573017,"test","RF",0,"GLMDisc",4,29.6812968254089,2,4,"banana"
0.699460916442049,0.698882826225397,0.688620338462252,0.689852613919456,0.383052355054253,0.383052355054253,"train","CART",0,"GLMDisc",4,29.6812968254089,2,4,"banana"
0.693081761006289,0.693488976066765,0.680864095851438,0.681752184077765,0.368296618573017,0.368296618573017,"test","CART",0,"GLMDisc",4,29.6812968254089,2,4,"banana"
0.702425876010782,0.699079493070909,0.698300991051833,0.698636837611592,0.397319083453673,0.397319083453673,"train","Boosting",0,"GLMDisc",4,29.6812968254089,2,4,"banana"
0.689308176100629,0.685729760574891,0.684262459199649,0.684807383627608,0.369785724257786,0.369785724257786,"test","Boosting",0,"GLMDisc",4,29.6812968254089,2,4,"banana"
0.702425876010782,0.699079493070909,0.698300991051833,0.698636837611592,0.397319083453673,0.397319083453673,"train","SVM",0,"GLMDisc",4,29.6812968254089,2,4,"banana"
0.689308176100629,0.685729760574891,0.684262459199649,0.684807383627608,0.369785724257786,0.369785724257786,"test","SVM",0,"GLMDisc",4,29.6812968254089,2,4,"banana"
0.699460916442049,0.698882826225397,0.688620338462252,0.689852613919456,0.383052355054253,0.383052355054253,"train","NaiveBayes",0,"GLMDisc",4,29.6812968254089,2,4,"banana"
0.693081761006289,0.693488976066765,0.680864095851438,0.681752184077765,0.368296618573017,0.368296618573017,"test","NaiveBayes",0,"GLMDisc",4,29.6812968254089,2,4,"banana"
0.62533692722372,0.640323381816679,0.636677289940164,0.624621192710129,0.26518804682711,0.26518804682711,"train","KNN_Class",0,"GLMDisc",4,29.6812968254089,2,4,"banana"
0.616352201257862,0.611008855929386,0.609472877862022,0.609802451176024,0.220158332221073,0.220158332221073,"test","KNN_Class",0,"GLMDisc",4,29.6812968254089,2,4,"banana"
0.852021563342318,0.853578213642288,0.846837590819001,0.84915995203725,0.698679824142244,0.698679824142244,"train","RF",0,"Forest_disc_NLD50",7.5,2.02983903884888,3,7.5,"banana"
0.835849056603774,0.837675941080196,0.829953094589646,0.832433635054275,0.665403500850621,0.665403500850621,"test","RF",0,"Forest_disc_NLD50",7.5,2.02983903884888,3,7.5,"banana"
0.839622641509434,0.838322911750826,0.83695527326704,0.837570586652407,0.675167202548689,0.675167202548689,"train","CART",0,"Forest_disc_NLD50",7.5,2.02983903884888,3,7.5,"banana"
0.818238993710692,0.816728380776055,0.815169814217473,0.815852675728628,0.631748000903981,0.631748000903981,"test","CART",0,"Forest_disc_NLD50",7.5,2.02983903884888,3,7.5,"banana"
0.852021563342318,0.853578213642288,0.846837590819001,0.84915995203725,0.698679824142244,0.698679824142244,"train","Boosting",0,"Forest_disc_NLD50",7.5,2.02983903884888,3,7.5,"banana"
0.835220125786164,0.836933103654736,0.829382969162052,0.831822380404873,0.664165929021617,0.664165929021617,"test","Boosting",0,"Forest_disc_NLD50",7.5,2.02983903884888,3,7.5,"banana"
0.800539083557951,0.801371085918233,0.79403618101494,0.796254538891382,0.593225020024637,0.593225020024637,"train","SVM",0,"Forest_disc_NLD50",7.5,2.02983903884888,3,7.5,"banana"
0.784905660377359,0.785481203637253,0.778002913796715,0.780143805309734,0.561157012788087,0.561157012788087,"test","SVM",0,"Forest_disc_NLD50",7.5,2.02983903884888,3,7.5,"banana"
0.677088948787062,0.673516582602805,0.669079987697409,0.66999362348127,0.341239405105944,0.341239405105944,"train","NaiveBayes",0,"Forest_disc_NLD50",7.5,2.02983903884888,3,7.5,"banana"
0.669811320754717,0.666142557651992,0.66121196031991,0.662047134050386,0.325712817878243,0.325712817878243,"test","NaiveBayes",0,"Forest_disc_NLD50",7.5,2.02983903884888,3,7.5,"banana"
0.845283018867925,0.84337381145831,0.844509998205138,0.843877609969827,0.687778659093542,0.687778659093542,"train","KNN_Class",0,"Forest_disc_NLD50",7.5,2.02983903884888,3,7.5,"banana"
0.837106918238994,0.838435851569437,0.831617892822817,0.833897950960347,0.668230676396612,0.668230676396612,"test","KNN_Class",0,"Forest_disc_NLD50",7.5,2.02983903884888,3,7.5,"banana"
0.859029649595687,0.858494752687561,0.855952024595781,0.857027793564678,0.71411930866357,0.71411930866357,"train","RF",0,"Forest_disc_NLD100",10,6.09325194358826,3,10,"banana"
0.847798742138365,0.848081718764431,0.843539351448342,0.845251366990498,0.690701760873025,0.690701760873025,"test","RF",0,"Forest_disc_NLD100",10,6.09325194358826,3,10,"banana"
0.853369272237197,0.851696232267903,0.852006999668935,0.851847545322066,0.703696482687685,0.703696482687685,"train","CART",0,"Forest_disc_NLD100",10,6.09325194358826,3,10,"banana"
0.840880503144654,0.839300126830393,0.838841613878756,0.839062323092378,0.678127865499743,0.678127865499743,"test","CART",0,"Forest_disc_NLD100",10,6.09325194358826,3,10,"banana"
0.859568733153639,0.85856683577159,0.857117363132942,0.857771891841856,0.715566575677087,0.715566575677087,"train","Boosting",0,"Forest_disc_NLD100",10,6.09325194358826,3,10,"banana"
0.848427672955975,0.84768115942029,0.845289708476398,0.846301698546928,0.692668607588845,0.692668607588845,"test","Boosting",0,"Forest_disc_NLD100",10,6.09325194358826,3,10,"banana"
0.859568733153639,0.858645676188048,0.857004560007591,0.857736802891676,0.715502271525029,0.715502271525029,"train","SVM",0,"Forest_disc_NLD100",10,6.09325194358826,3,10,"banana"
0.849056603773585,0.848481771097796,0.845728697059496,0.846869983948636,0.693823023930908,0.693823023930908,"test","SVM",0,"Forest_disc_NLD100",10,6.09325194358826,3,10,"banana"
0.673315363881402,0.669882124831755,0.664363113260507,0.665246311807249,0.332325007268441,0.332325007268441,"train","NaiveBayes",0,"Forest_disc_NLD100",10,6.09325194358826,3,10,"banana"
0.672955974842767,0.669687046632124,0.663669176924393,0.664529196671584,0.331159953728047,0.331159953728047,"test","NaiveBayes",0,"Forest_disc_NLD100",10,6.09325194358826,3,10,"banana"
0.815633423180593,0.815523295637995,0.81893864596886,0.815117410542163,0.631184530690585,0.631184530690585,"train","KNN_Class",0,"Forest_disc_NLD100",10,6.09325194358826,3,10,"banana"
0.836477987421384,0.835008912655971,0.83812915699799,0.835662573204492,0.671678063424746,0.671678063424746,"test","KNN_Class",0,"Forest_disc_NLD100",10,6.09325194358826,3,10,"banana"
0.807008086253369,0.805028983533667,0.807287023146085,0.805737854776548,0.6116760893597,0.6116760893597,"train","RF",0,"Forest_disc_NLD200",8,21.7655711174011,3,8,"banana"
0.789308176100629,0.787734683011549,0.790386549837598,0.788238605575171,0.576914706195402,0.576914706195402,"test","RF",0,"Forest_disc_NLD200",8,21.7655711174011,3,8,"banana"
0.789487870619946,0.788244543100259,0.791128122318539,0.788565809804748,0.577726970787697,0.577726970787697,"train","CART",0,"Forest_disc_NLD200",8,21.7655711174011,3,8,"banana"
0.779874213836478,0.780140789134332,0.783146036868644,0.779343192112976,0.559976785118439,0.559976785118439,"test","CART",0,"Forest_disc_NLD200",8,21.7655711174011,3,8,"banana"
0.807008086253369,0.80495001460418,0.807005015332706,0.805651155984782,0.611457978936739,0.611457978936739,"train","Boosting",0,"Forest_disc_NLD200",8,21.7655711174011,3,8,"banana"
0.790566037735849,0.788855421686747,0.791395663848291,0.789425833724081,0.579221336554585,0.579221336554585,"test","Boosting",0,"Forest_disc_NLD200",8,21.7655711174011,3,8,"banana"
0.807008086253369,0.80495001460418,0.807005015332706,0.805651155984782,0.611457978936739,0.611457978936739,"train","SVM",0,"Forest_disc_NLD200",8,21.7655711174011,3,8,"banana"
0.790566037735849,0.788855421686747,0.791395663848291,0.789425833724081,0.579221336554585,0.579221336554585,"test","SVM",0,"Forest_disc_NLD200",8,21.7655711174011,3,8,"banana"
0.532614555256065,0.521409366557386,0.520390193060786,0.518371413580957,0.0413730969814861,0.0413730969814861,"train","NaiveBayes",0,"Forest_disc_NLD200",8,21.7655711174011,3,8,"banana"
0.520754716981132,0.508051198406528,0.507601938906223,0.504730401454603,0.0154510748467812,0.0154510748467812,"test","NaiveBayes",0,"Forest_disc_NLD200",8,21.7655711174011,3,8,"banana"
0.798921832884097,0.799307036647586,0.792739826347814,0.7947969901443,0.590206630525006,0.590206630525006,"train","KNN_Class",0,"Forest_disc_NLD200",8,21.7655711174011,3,8,"banana"
0.781761006289308,0.782597600168594,0.774496602436267,0.776716030366911,0.554446330539723,0.554446330539723,"test","KNN_Class",0,"Forest_disc_NLD200",8,21.7655711174011,3,8,"banana"
0.814285714285714,0.834026394487403,0.800289263639411,0.80501416555279,0.615328356650186,0.615328356650186,"train","RF",0,"Forest_disc_DIR50",7,2.54783987998962,3,7,"banana"
0.80440251572327,0.828610985780197,0.788857686138356,0.793268139363086,0.593675173502977,0.593675173502977,"test","RF",0,"Forest_disc_DIR50",7,2.54783987998962,3,7,"banana"
0.804043126684636,0.809435707678076,0.794786292422714,0.79809079442634,0.598107334488621,0.598107334488621,"train","CART",0,"Forest_disc_DIR50",7,2.54783987998962,3,7,"banana"
0.781132075471698,0.787041481438765,0.77064805589628,0.77370768981611,0.550243605854344,0.550243605854344,"test","CART",0,"Forest_disc_DIR50",7,2.54783987998962,3,7,"banana"
0.814285714285714,0.832808130081301,0.800627673015465,0.805300386757724,0.615594918891444,0.615594918891444,"train","Boosting",0,"Forest_disc_DIR50",7,2.54783987998962,3,7,"banana"
0.80377358490566,0.826055543011967,0.788680971244249,0.793046136594222,0.592752826053049,0.592752826053049,"test","Boosting",0,"Forest_disc_DIR50",7,2.54783987998962,3,7,"banana"
0.81455525606469,0.834850453859203,0.800420720406585,0.805176565988149,0.615775645539606,0.615775645539606,"train","SVM",0,"Forest_disc_DIR50",7,2.54783987998962,3,7,"banana"
0.80377358490566,0.827620863313275,0.788287560710762,0.792667289679004,0.592423587638624,0.592423587638624,"test","SVM",0,"Forest_disc_DIR50",7,2.54783987998962,3,7,"banana"
0.654177897574124,0.653559835558594,0.655198887479176,0.653012583946129,0.30746704091155,0.30746704091155,"train","NaiveBayes",0,"Forest_disc_DIR50",7,2.54783987998962,3,7,"banana"
0.648427672955975,0.647507122507123,0.649040222228975,0.647114314538782,0.295484269849951,0.295484269849951,"test","NaiveBayes",0,"Forest_disc_DIR50",7,2.54783987998962,3,7,"banana"
0.78167115902965,0.779818959050955,0.782183333866994,0.78040240340658,0.561138460954306,0.561138460954306,"train","KNN_Class",0,"Forest_disc_DIR50",7,2.54783987998962,3,7,"banana"
0.775471698113208,0.773177023177023,0.77233604296171,0.772718445630086,0.545458913291021,0.545458913291021,"test","KNN_Class",0,"Forest_disc_DIR50",7,2.54783987998962,3,7,"banana"
0.806199460916442,0.813378688190331,0.796176355936162,0.799766174055829,0.601892001364691,0.601892001364691,"train","RF",0,"Forest_disc_DIR100",7.5,13.6785080432892,3,7.5,"banana"
0.772327044025157,0.781855502672952,0.759781289331058,0.762840670859539,0.530271449859876,0.530271449859876,"test","RF",0,"Forest_disc_DIR100",7.5,13.6785080432892,3,7.5,"banana"
0.797304582210243,0.821541818792228,0.78134759196172,0.785452096923679,0.578621130264177,0.578621130264177,"train","CART",0,"Forest_disc_DIR100",7.5,13.6785080432892,3,7.5,"banana"
0.774213836477987,0.805127686221801,0.755590507611534,0.75804718505887,0.528292843365887,0.528292843365887,"test","CART",0,"Forest_disc_DIR100",7.5,13.6785080432892,3,7.5,"banana"
0.809433962264151,0.827378861788618,0.795723380885922,0.800213894684631,0.605552405887156,0.605552405887156,"train","Boosting",0,"Forest_disc_DIR100",7.5,13.6785080432892,3,7.5,"banana"
0.782389937106918,0.80606235767763,0.765887148749162,0.769207534505181,0.547276201511219,0.547276201511219,"test","Boosting",0,"Forest_disc_DIR100",7.5,13.6785080432892,3,7.5,"banana"
0.773854447439353,0.793344433071518,0.757953721930308,0.760981123921399,0.530170921309905,0.530170921309905,"train","SVM",0,"Forest_disc_DIR100",7.5,13.6785080432892,3,7.5,"banana"
0.752201257861635,0.772296236719551,0.734980433423263,0.736682381266225,0.484052795517026,0.484052795517026,"test","SVM",0,"Forest_disc_DIR100",7.5,13.6785080432892,3,7.5,"banana"
0.632345013477089,0.643740870300893,0.64184361432964,0.632108842113099,0.276239817822804,0.276239817822804,"train","NaiveBayes",0,"Forest_disc_DIR100",7.5,13.6785080432892,3,7.5,"banana"
0.618238993710692,0.629078498956889,0.62744422286227,0.618009173669218,0.248279063536398,0.248279063536398,"test","NaiveBayes",0,"Forest_disc_DIR100",7.5,13.6785080432892,3,7.5,"banana"
0.777897574123989,0.787312880452745,0.786772717271598,0.777893443139867,0.560891374537089,0.560891374537089,"train","KNN_Class",0,"Forest_disc_DIR100",7.5,13.6785080432892,3,7.5,"banana"
0.752201257861635,0.760023976023976,0.760158707566436,0.752200865789907,0.509493646108192,0.509493646108192,"test","KNN_Class",0,"Forest_disc_DIR100",7.5,13.6785080432892,3,7.5,"banana"
0.844743935309973,0.842839116183439,0.843908675294735,0.843317410115154,0.686655497297445,0.686655497297445,"train","RF",0,"Forest_disc_DIR200",8.5,23.5511450767517,3,8.5,"banana"
0.832075471698113,0.83014846743295,0.830728721047943,0.830422085353378,0.660850808867585,0.660850808867585,"test","RF",0,"Forest_disc_DIR200",8.5,23.5511450767517,3,8.5,"banana"
0.833153638814016,0.831318074025365,0.833913113980214,0.83210645864007,0.664416084366734,0.664416084366734,"train","CART",0,"Forest_disc_DIR200",8.5,23.5511450767517,3,8.5,"banana"
0.824528301886792,0.822575060671131,0.824805173828284,0.823329041446248,0.646811261657912,0.646811261657912,"test","CART",0,"Forest_disc_DIR200",8.5,23.5511450767517,3,8.5,"banana"
0.844743935309973,0.842830687249757,0.843965076857411,0.843333629516761,0.686690779856934,0.686690779856934,"train","Boosting",0,"Forest_disc_DIR200",8.5,23.5511450767517,3,8.5,"banana"
0.831446540880503,0.82947828875265,0.830289732464845,0.829850374383481,0.659714336366294,0.659714336366294,"test","Boosting",0,"Forest_disc_DIR200",8.5,23.5511450767517,3,8.5,"banana"
0.844474393530997,0.849183162050718,0.837121834131817,0.840508870779977,0.681975024134106,0.681975024134106,"train","SVM",0,"Forest_disc_DIR200",8.5,23.5511450767517,3,8.5,"banana"
0.835849056603774,0.840510033444816,0.828248315611202,0.831584953640105,0.664249202673774,0.664249202673774,"test","SVM",0,"Forest_disc_DIR200",8.5,23.5511450767517,3,8.5,"banana"
0.657951482479784,0.66118830290737,0.640062411854198,0.637214308550811,0.288304004281069,0.288304004281069,"train","NaiveBayes",0,"Forest_disc_DIR200",8.5,23.5511450767517,3,8.5,"banana"
0.654088050314465,0.656786096266529,0.636205603381412,0.633133364097831,0.280352343442689,0.280352343442689,"test","NaiveBayes",0,"Forest_disc_DIR200",8.5,23.5511450767517,3,8.5,"banana"
0.837735849056604,0.836109453143179,0.835640264958091,0.83586584949649,0.671735172877637,0.671735172877637,"train","KNN_Class",0,"Forest_disc_DIR200",8.5,23.5511450767517,3,8.5,"banana"
0.819496855345912,0.819678823284499,0.814343012405226,0.816198371873554,0.632751902112242,0.632751902112242,"test","KNN_Class",0,"Forest_disc_DIR200",8.5,23.5511450767517,3,8.5,"banana"
0.590026954177898,0.613113231311796,0.605525267459442,0.586895710037892,0.202957423998666,0.202957423998666,"train","RF",0,"GLMDisc",3,30.2989368438721,3,3,"banana"
0.589308176100629,0.619811320754717,0.607644158573231,0.58379482813152,0.205918119173085,0.205918119173085,"test","RF",0,"GLMDisc",3,30.2989368438721,3,3,"banana"
0.590026954177898,0.613113231311796,0.605525267459442,0.586895710037892,0.202957423998666,0.202957423998666,"train","CART",0,"GLMDisc",3,30.2989368438721,3,3,"banana"
0.589308176100629,0.619811320754717,0.607644158573231,0.58379482813152,0.205918119173085,0.205918119173085,"test","CART",0,"GLMDisc",3,30.2989368438721,3,3,"banana"
0.590296495956873,0.613741770155726,0.605938732039995,0.587068912744656,0.203697401623614,0.203697401623614,"train","Boosting",0,"GLMDisc",3,30.2989368438721,3,3,"banana"
0.588679245283019,0.619663299422886,0.607205169990133,0.582972395472396,0.205001215594472,0.205001215594472,"test","Boosting",0,"GLMDisc",3,30.2989368438721,3,3,"banana"
0.590296495956873,0.613741770155726,0.605938732039995,0.587068912744656,0.203697401623614,0.203697401623614,"train","SVM",0,"GLMDisc",3,30.2989368438721,3,3,"banana"
0.588679245283019,0.619663299422886,0.607205169990133,0.582972395472396,0.205001215594472,0.205001215594472,"test","SVM",0,"GLMDisc",3,30.2989368438721,3,3,"banana"
0.557412398921833,0.601119881521154,0.581553575168742,0.543750059916405,0.154184784706454,0.154184784706454,"train","NaiveBayes",0,"GLMDisc",3,30.2989368438721,3,3,"banana"
0.555974842767296,0.608080303866071,0.582410711001582,0.53819305598752,0.155137559025368,0.155137559025368,"test","NaiveBayes",0,"GLMDisc",3,30.2989368438721,3,3,"banana"
0.56711590296496,0.610651967372042,0.590628939113044,0.554843595391853,0.171580471508367,0.171580471508367,"train","KNN_Class",0,"GLMDisc",3,30.2989368438721,3,3,"banana"
0.541509433962264,0.507542023822776,0.503467130230081,0.44287994601399,0.00742604355950006,0.00742604355950006,"test","KNN_Class",0,"GLMDisc",3,30.2989368438721,3,3,"banana"
0.806199460916442,0.808096187921802,0.799109237195303,0.801664448596474,0.604250755969197,0.604250755969197,"train","RF",0,"Forest_disc_NLD50",9.5,2.03405785560608,4,9.5,"banana"
0.805031446540881,0.805876448521309,0.798738527525144,0.800938243604096,0.60253397693423,0.60253397693423,"test","RF",0,"Forest_disc_NLD50",9.5,2.03405785560608,4,9.5,"banana"
0.78355795148248,0.78949764353042,0.773120454643596,0.776238429444085,0.555228531494089,0.555228531494089,"train","CART",0,"Forest_disc_NLD50",9.5,2.03405785560608,4,9.5,"banana"
0.783018867924528,0.787676767676768,0.773276390090532,0.776227262213675,0.554773673573742,0.554773673573742,"test","CART",0,"Forest_disc_NLD50",9.5,2.03405785560608,4,9.5,"banana"
0.807277628032345,0.807909947221375,0.801214308018922,0.803339517625232,0.607257907623992,0.607257907623992,"train","Boosting",0,"Forest_disc_NLD50",9.5,2.03405785560608,4,9.5,"banana"
0.806289308176101,0.806166927811702,0.800927873136298,0.802715541690301,0.605828065312194,0.605828065312194,"test","Boosting",0,"Forest_disc_NLD50",9.5,2.03405785560608,4,9.5,"banana"
0.807277628032345,0.808042540607599,0.80110150489357,0.803278029589909,0.607168571945618,0.607168571945618,"train","SVM",0,"Forest_disc_NLD50",9.5,2.03405785560608,4,9.5,"banana"
0.805660377358491,0.805585217210126,0.800226610864208,0.802040795769328,0.604496078851235,0.604496078851235,"test","SVM",0,"Forest_disc_NLD50",9.5,2.03405785560608,4,9.5,"banana"
0.708086253369272,0.707100355784566,0.69835430815405,0.699782813215555,0.401991412220841,0.401991412220841,"train","NaiveBayes",0,"Forest_disc_NLD50",9.5,2.03405785560608,4,9.5,"banana"
0.69559748427673,0.695088638597073,0.684455966006771,0.685565839300103,0.374810101696127,0.374810101696127,"test","NaiveBayes",0,"Forest_disc_NLD50",9.5,2.03405785560608,4,9.5,"banana"
0.803234501347709,0.801740404466446,0.799468062762014,0.800401452279711,0.600901850118994,0.600901850118994,"train","KNN_Class",0,"Forest_disc_NLD50",9.5,2.03405785560608,4,9.5,"banana"
0.789937106918239,0.787754232469032,0.787284843619313,0.787508002560819,0.575022126761939,0.575022126761939,"test","KNN_Class",0,"Forest_disc_NLD50",9.5,2.03405785560608,4,9.5,"banana"
0.817250673854447,0.826492101654256,0.806811428719147,0.810820258713664,0.624184349246883,0.624184349246883,"train","RF",0,"Forest_disc_NLD100",7,5.77765297889709,4,7,"banana"
0.820125786163522,0.827013958872052,0.810847895653453,0.814537481585889,0.630962950218871,0.630962950218871,"test","RF",0,"Forest_disc_NLD100",7,5.77765297889709,4,7,"banana"
0.812938005390836,0.81940419344099,0.80352368762817,0.807089108507338,0.616152388131038,0.616152388131038,"train","CART",0,"Forest_disc_NLD100",7,5.77765297889709,4,7,"banana"
0.815094339622642,0.820062080377224,0.806549165921692,0.809852245603245,0.621245144635967,0.621245144635967,"test","CART",0,"Forest_disc_NLD100",7,5.77765297889709,4,7,"banana"
0.817250673854447,0.826492101654256,0.806811428719147,0.810820258713664,0.624184349246883,0.624184349246883,"train","Boosting",0,"Forest_disc_NLD100",7,5.77765297889709,4,7,"banana"
0.820125786163522,0.827013958872052,0.810847895653453,0.814537481585889,0.630962950218871,0.630962950218871,"test","Boosting",0,"Forest_disc_NLD100",7,5.77765297889709,4,7,"banana"
0.80188679245283,0.813609918834801,0.789842930460692,0.793793422880963,0.591393650564363,0.591393650564363,"train","SVM",0,"Forest_disc_NLD100",7,5.77765297889709,4,7,"banana"
0.79559748427673,0.80580400209476,0.78389207757544,0.787574626359492,0.578789751080434,0.578789751080434,"test","SVM",0,"Forest_disc_NLD100",7,5.77765297889709,4,7,"banana"
0.694070080862534,0.706464851213717,0.675218504647694,0.673321114440598,0.361676937904765,0.361676937904765,"train","NaiveBayes",0,"Forest_disc_NLD100",7,5.77765297889709,4,7,"banana"
0.681132075471698,0.695584795321637,0.660458723078965,0.656347529234525,0.332380928718726,0.332380928718726,"test","NaiveBayes",0,"Forest_disc_NLD100",7,5.77765297889709,4,7,"banana"
0.779245283018868,0.785671717632954,0.786696780792683,0.779225634178905,0.562324680820784,0.562324680820784,"train","KNN_Class",0,"Forest_disc_NLD100",7,5.77765297889709,4,7,"banana"
0.820125786163522,0.824376941216354,0.81215926409841,0.815338809468505,0.631942657064186,0.631942657064186,"test","KNN_Class",0,"Forest_disc_NLD100",7,5.77765297889709,4,7,"banana"
0.868733153638814,0.872779928377771,0.862545719782349,0.865750413629784,0.732069425837846,0.732069425837846,"train","RF",0,"Forest_disc_NLD200",10.5,20.8631839752197,4,10.5,"banana"
0.877358490566038,0.88038935471634,0.872040025523708,0.874852420306966,0.750080203256817,0.750080203256817,"test","RF",0,"Forest_disc_NLD200",10.5,20.8631839752197,4,10.5,"banana"
0.854177897574124,0.85663076079401,0.848453260583151,0.851128222309531,0.702732900525099,0.702732900525099,"train","CART",0,"Forest_disc_NLD200",10.5,20.8631839752197,4,10.5,"banana"
0.856603773584906,0.860840169847879,0.849947465300711,0.853203192826507,0.707127911391894,0.707127911391894,"test","CART",0,"Forest_disc_NLD200",10.5,20.8631839752197,4,10.5,"banana"
0.868733153638814,0.873098196916466,0.862376515094321,0.865683825865124,0.731977851758209,0.731977851758209,"train","Boosting",0,"Forest_disc_NLD200",10.5,20.8631839752197,4,10.5,"banana"
0.878616352201258,0.881914893617021,0.873180276378896,0.876090772281514,0.752578067678812,0.752578067678812,"test","Boosting",0,"Forest_disc_NLD200",10.5,20.8631839752197,4,10.5,"banana"
0.86900269541779,0.87230245665188,0.863241192176281,0.866188791758394,0.732847783421586,0.732847783421586,"train","SVM",0,"Forest_disc_NLD200",10.5,20.8631839752197,4,10.5,"banana"
0.876100628930818,0.87845206569524,0.871162048357511,0.873704659295305,0.747717025536775,0.747717025536775,"test","SVM",0,"Forest_disc_NLD200",10.5,20.8631839752197,4,10.5,"banana"
0.699730458221024,0.707835563070788,0.683168040524523,0.682846707374608,0.376355236111744,0.376355236111744,"train","NaiveBayes",0,"Forest_disc_NLD200",10.5,20.8631839752197,4,10.5,"banana"
0.685534591194969,0.695693335008033,0.666941201117542,0.664738597316897,0.344359096584564,0.344359096584564,"test","NaiveBayes",0,"Forest_disc_NLD200",10.5,20.8631839752197,4,10.5,"banana"
0.85256064690027,0.853904331844875,0.847551716854755,0.849777279347402,0.6998798259295,0.6998798259295,"train","KNN_Class",0,"Forest_disc_NLD200",10.5,20.8631839752197,4,10.5,"banana"
0.870440251572327,0.868987012987013,0.869178203777061,0.869081194121484,0.738162806871688,0.738162806871688,"test","KNN_Class",0,"Forest_disc_NLD200",10.5,20.8631839752197,4,10.5,"banana"
0.818598382749326,0.82362536234372,0.81011958600078,0.813472783811294,0.62842679449933,0.62842679449933,"train","RF",0,"Forest_disc_DIR50",9,2.52826690673828,4,9,"banana"
0.808805031446541,0.814439736544028,0.79966768004529,0.803041095041962,0.607945558808977,0.607945558808977,"test","RF",0,"Forest_disc_DIR50",9,2.52826690673828,4,9,"banana"
0.802695417789757,0.810065018493284,0.79243696170657,0.796002498701222,0.594531281493879,0.594531281493879,"train","CART",0,"Forest_disc_DIR50",9,2.52826690673828,4,9,"banana"
0.79496855345912,0.802449292001531,0.784371046903811,0.787812198608502,0.578451704198892,0.578451704198892,"test","CART",0,"Forest_disc_DIR50",9,2.52826690673828,4,9,"banana"
0.818598382749326,0.823409169416659,0.810232389126131,0.813541094211173,0.628511710935354,0.628511710935354,"train","Boosting",0,"Forest_disc_DIR50",9,2.52826690673828,4,9,"banana"
0.809433962264151,0.814975247524752,0.80036894231738,0.803732412526546,0.609287184502869,0.609287184502869,"test","Boosting",0,"Forest_disc_DIR50",9,2.52826690673828,4,9,"banana"
0.819407008086253,0.824207566908255,0.81107797192906,0.814389187574671,0.630188805002664,0.630188805002664,"train","SVM",0,"Forest_disc_DIR50",9,2.52826690673828,4,9,"banana"
0.808176100628931,0.813904598148919,0.7989664177732,0.802349310454028,0.606603576139385,0.606603576139385,"test","SVM",0,"Forest_disc_DIR50",9,2.52826690673828,4,9,"banana"
0.651482479784367,0.670590963918691,0.625965546282917,0.61407875656422,0.263384528069987,0.263384528069987,"train","NaiveBayes",0,"Forest_disc_DIR50",9,2.52826690673828,4,9,"banana"
0.625786163522013,0.642336873343537,0.597567411534605,0.578411157521064,0.205057449629691,0.205057449629691,"test","NaiveBayes",0,"Forest_disc_DIR50",9,2.52826690673828,4,9,"banana"
0.798921832884097,0.797821634710311,0.800861651373128,0.798090907605321,0.596808804166899,0.596808804166899,"train","KNN_Class",0,"Forest_disc_DIR50",9,2.52826690673828,4,9,"banana"
0.79496855345912,0.792883760067316,0.792239257573553,0.792540852249896,0.585092332444829,0.585092332444829,"test","KNN_Class",0,"Forest_disc_DIR50",9,2.52826690673828,4,9,"banana"
0.797843665768194,0.814501580947814,0.783979371128451,0.788037079380247,0.581537793340879,0.581537793340879,"train","RF",0,"Forest_disc_DIR100",6.5,6.1721088886261,4,6.5,"banana"
0.791823899371069,0.810300688884751,0.777192903897483,0.781031008645341,0.56847539287278,0.56847539287278,"test","RF",0,"Forest_disc_DIR100",6.5,6.1721088886261,4,6.5,"banana"
0.79622641509434,0.814393463992746,0.781836993021188,0.785867479640782,0.577751167719544,0.577751167719544,"train","CART",0,"Forest_disc_DIR100",6.5,6.1721088886261,4,6.5,"banana"
0.791194968553459,0.810277063070407,0.776360504780897,0.78017493391256,0.566997015865621,0.566997015865621,"test","CART",0,"Forest_disc_DIR100",6.5,6.1721088886261,4,6.5,"banana"
