"disc_method","class_method","data","mean_NB_interval","std_NB_interval","SE_NB_interval","mean_exetimepervar","std_exetimepervar","SE_exetimepervar","mean_acc","std_acc","SE_acc","mean_F1","std_F1","SE_F1","mean_Kappa","std_Kappa","SE_Kappa"
"OneR","RF","TEST",4.77361267854952,0.0532115603617055,0.0168269728594523,0.0162083746769588,0.00523516239579196,0.00165550370915665,0.782845890883494,0.0055380275584295,0.00175127808294184,0.701423079481625,0.00663538628793719,0.00209829338249314,0.536357305031191,0.0105247301505325,0.00332821190343294
"OneR","SVM","TEST",4.77361267854952,0.0532115603617055,0.0168269728594523,0.0162083746769588,0.00523516239579196,0.00165550370915665,0.75984091285388,0.00446093278352705,0.00141067080848603,0.671639396553089,0.00648506452523058,0.00205075746728871,0.497439815382168,0.00858631120587747,0.00271523001095997
"QuantilDisc","Boosting","TEST",4.78412738095238,0.0115751234036885,0.00366037541531763,0.00187131463950734,0.000441238080137746,0.000139531732363518,0.766384662529935,0.00686366462710866,0.00217048133171936,0.707881773318201,0.00739085919886303,0.00233719489340145,0.548928299622778,0.0140093705834684,0.00443015196291223
"QuantilDisc","CART","TEST",4.78412738095238,0.0115751234036885,0.00366037541531763,0.00187131463950734,0.000441238080137746,0.000139531732363518,0.784633218345197,0.00580635097905887,0.00183612939881747,0.713031779254111,0.0071447903392226,0.00225938108763105,0.555609923214727,0.0119970991282509,0.00379381585600934
"QuantilDisc","KNNC","TEST",4.78412738095238,0.0115751234036885,0.00366037541531763,0.00187131463950734,0.000441238080137746,0.000139531732363518,0.912818973582463,0.00345698521896438,0.00109319471294634,0.88094088836846,0.00571719377151606,0.0018079354142519,0.804829169871923,0.00724902186409818,0.00229234198989098
"QuantilDisc","NaiveBayes","TEST",4.78412738095238,0.0115751234036885,0.00366037541531763,0.00187131463950734,0.000441238080137746,0.000139531732363518,0.794212504707107,0.00462999901676223,0.00146413424573088,0.730933678781108,0.00409307381156299,0.00129434358757259,0.572058218482579,0.00833575881997806,0.00263599838969681
"QuantilDisc","RF","TEST",4.78412738095238,0.0115751234036885,0.00366037541531763,0.00187131463950734,0.000441238080137746,0.000139531732363518,0.830080122548843,0.0046728733550292,0.00147769230194049,0.762003527289657,0.00623243089889188,0.00197086770001089,0.617534015441161,0.00967849231349823,0.00306060800270868
"QuantilDisc","SVM","TEST",4.78412738095238,0.0115751234036885,0.00366037541531763,0.00187131463950734,0.000441238080137746,0.000139531732363518,0.807600546410286,0.00458662846672657,0.00145041927358218,0.712734097474128,0.00711177637606999,0.00224894115581594,0.561813975407714,0.0111553262922496,0.00352762391258699
"RDGR","Boosting","TEST",3.85484411451122,0.0389325833225398,0.0123115638493512,0.186659924322656,0.00484603036610408,0.00153244935672285,0.752825521856877,0.00443476081765751,0.00140239450618684,0.687730554775445,0.00477446566022416,0.00150981860965679,0.522976161099329,0.0106070648854556,0.00335424843272326
"RDGR","CART","TEST",3.85484411451122,0.0389325833225398,0.0123115638493512,0.186659924322656,0.00484603036610408,0.00153244935672285,0.778004889423027,0.00349698892105342,0.00110584499429036,0.700855633585394,0.00566394072271824,0.00179109532159698,0.536910230821535,0.00890259300777878,0.00281524709860701
"RDGR","KNNC","TEST",3.85484411451122,0.0389325833225398,0.0123115638493512,0.186659924322656,0.00484603036610408,0.00153244935672285,0.891137343709748,0.00470798482718265,0.00148879552434114,0.852144524451968,0.00640946605488454,0.00202685113189689,0.760812623841222,0.00936731355922661,0.00296220464041346
"RDGR","NaiveBayes","TEST",3.85484411451122,0.0389325833225398,0.0123115638493512,0.186659924322656,0.00484603036610408,0.00153244935672285,0.783667530334481,0.00236402135502765,0.000747569191916491,0.717763294954402,0.00366658909686097,0.00115947727900204,0.55323340525884,0.00579142469473563,0.001831409293271
"RDGR","RF","TEST",3.85484411451122,0.0389325833225398,0.0123115638493512,0.186659924322656,0.00484603036610408,0.00153244935672285,0.81525016394819,0.00552351203762464,0.00174668787222515,0.741633150251624,0.00739554219828587,0.00233867578784719,0.587751730422369,0.0127116351211121,0.00401977197677046
"RDGR","SVM","TEST",3.85484411451122,0.0389325833225398,0.0123115638493512,0.186659924322656,0.00484603036610408,0.00153244935672285,0.802279092571434,0.00423360659909146,0.00133878395702483,0.714339352207857,0.00577304811209755,0.00182559810759633,0.554781636157992,0.00872663654231197,0.00275960477861622
"RSTGDH","Boosting","TEST",2.61079085417507,0.0100216419307537,0.00316912143958291,0.0144737090622,0.000288512442827514,9.12356452634054e-05,0.745046384318437,0.00544318240227156,0.0017212854110925,0.690099886083241,0.00727068154712674,0.00229919138306774,0.52507826444423,0.0115440068258972,0.00365053548943659
"RSTGDH","CART","TEST",2.61079085417507,0.0100216419307537,0.00316912143958291,0.0144737090622,0.000288512442827514,9.12356452634054e-05,0.779902725287818,0.00363753057360194,0.00115028816710809,0.710312557188485,0.00412932702204121,0.00130580785933305,0.559341903699654,0.00654408470035755,0.00206942128541904
"RSTGDH","KNNC","TEST",2.61079085417507,0.0100216419307537,0.00316912143958291,0.0144737090622,0.000288512442827514,9.12356452634054e-05,0.867861689908964,0.00327470635402882,0.00103555307469568,0.829290248362349,0.00526603144452253,0.00166526535947578,0.736492616796101,0.00669283650304523,0.00211646073567394
"RSTGDH","NaiveBayes","TEST",2.61079085417507,0.0100216419307537,0.00316912143958291,0.0144737090622,0.000288512442827514,9.12356452634054e-05,0.784966879313433,0.00451167625206543,0.00142671730218187,0.724263698629269,0.00707425300828008,0.00223707522504631,0.56258636933515,0.011493827514223,0.00363466739780562
"RSTGDH","RF","TEST",2.61079085417507,0.0100216419307537,0.00316912143958291,0.0144737090622,0.000288512442827514,9.12356452634054e-05,0.804782852658676,0.00392306431871586,0.00124058186544788,0.737802725050512,0.00671566154363428,0.00212367864726866,0.594042135579472,0.00894975929043099,0.00283016238680143
"RSTGDH","SVM","TEST",2.61079085417507,0.0100216419307537,0.00316912143958291,0.0144737090622,0.000288512442827514,9.12356452634054e-05,0.798385032005356,0.0045079659576232,0.00142554400405914,0.72359438717295,0.00789803954179774,0.00249757940021535,0.579577834219046,0.0118631588089965,0.00375146020807193
"RSTLDH","Boosting","TEST",2.97630576441103,0.00286139497063085,0.000904852539254409,0.00489848161259678,0.000219243840823436,6.93309899965464e-05,0.753601672720821,0.00654124006578821,0.00206852173298404,0.697078594336664,0.00801663341280005,0.0025350820751057,0.535907804361245,0.0149040960769954,0.00471308900692856
"RSTLDH","CART","TEST",2.97630576441103,0.00286139497063085,0.000904852539254409,0.00489848161259678,0.000219243840823436,6.93309899965464e-05,0.782063539055792,0.00509427791728109,0.00161095212525071,0.715711155473569,0.00506506185274161,0.00160171319442959,0.562238361008424,0.00915057246857618,0.00289366508951303
"RSTLDH","KNNC","TEST",2.97630576441103,0.00286139497063085,0.000904852539254409,0.00489848161259678,0.000219243840823436,6.93309899965464e-05,0.890995334415423,0.00400322434943163,0.00126593069288497,0.855426191541333,0.00693986355632426,0.00219457754887809,0.76497613182341,0.00910797444334488,0.0028801944111574
"RSTLDH","NaiveBayes","TEST",2.97630576441103,0.00286139497063085,0.000904852539254409,0.00489848161259678,0.000219243840823436,6.93309899965464e-05,0.784512357798539,0.00504402319363002,0.00159506018625874,0.724335800022803,0.00661043459576,0.0020904029646176,0.564739718839557,0.0106555987970323,0.00336959620315724
"RSTLDH","RF","TEST",2.97630576441103,0.00286139497063085,0.000904852539254409,0.00489848161259678,0.000219243840823436,6.93309899965464e-05,0.813266774514654,0.00556911849099272,0.00176110989908969,0.747427260315462,0.0083695124749173,0.00264667223259315,0.600846892181025,0.012125048591496,0.00383427702893438
"RSTLDH","SVM","TEST",2.97630576441103,0.00286139497063085,0.000904852539254409,0.00489848161259678,0.000219243840823436,6.93309899965464e-05,0.803482947702449,0.00379659645893333,0.00120058921667593,0.727384996920956,0.00626063575614212,0.00197978685900996,0.576276083377368,0.00898675727947664,0.00284186217822445
"ScottEqualWidth","Boosting","TEST",14.1098330288133,0.0551990911426405,0.017455485278197,0.00237776329076047,0.0010194320439841,0.000322372717875069,0.775583792662759,0.00466858430406817,0.00147633598493675,0.718460270614028,0.00421734955964797,0.00133364302975957,0.562340288810867,0.00821681990182682,0.00259838660131739
"ScottEqualWidth","CART","TEST",14.1098330288133,0.0551990911426405,0.017455485278197,0.00237776329076047,0.0010194320439841,0.000322372717875069,0.787185470119178,0.00469046638889373,0.00148325570773693,0.718567298077443,0.00649861853533217,0.00205504362162371,0.557109343958878,0.0109364342638538,0.00345840417544849
"ScottEqualWidth","KNNC","TEST",14.1098330288133,0.0551990911426405,0.017455485278197,0.00237776329076047,0.0010194320439841,0.000322372717875069,0.912540958497551,0.0023690552696902,0.00074916105550455,0.877750121627576,0.0037437564540281,0.00118387973996843,0.799381899285791,0.00571688876561234,0.00180783896291635
"ScottEqualWidth","NaiveBayes","TEST",14.1098330288133,0.0551990911426405,0.017455485278197,0.00237776329076047,0.0010194320439841,0.000322372717875069,0.800316892596241,0.00518211425246848,0.00163872841330212,0.740909007919013,0.00585810684756497,0.00185249604149341,0.585688651447018,0.0091465021572989,0.00289237794407082
"ScottEqualWidth","RF","TEST",14.1098330288133,0.0551990911426405,0.017455485278197,0.00237776329076047,0.0010194320439841,0.000322372717875069,0.829175759374811,0.00382231541219484,0.0012087222638101,0.762744426001116,0.00655138124547729,0.00207172865558189,0.618946728630284,0.00882810650232926,0.0027916923973903
"ScottEqualWidth","SVM","TEST",14.1098330288133,0.0551990911426405,0.017455485278197,0.00237776329076047,0.0010194320439841,0.000322372717875069,0.805940984322845,0.00476960623735042,0.0015082819252173,0.697423266767742,0.00835870314595424,0.00264325402264303,0.530213401212883,0.0128994428774479,0.00407916200399716
"cont","Boosting","TEST",NA,NA,NA,0,0,0,0.793361608644101,0.00421353572466255,0.00133243698924218,0.749394628052369,0.0044013233013065,0.00139182063509001,0.615398716140677,0.00706088056732069,0.00223284648791552
"cont","CART","TEST",NA,NA,NA,0,0,0,0.797846580500618,0.00442559752772974,0.00139949681948362,0.740327540074901,0.00500912694571344,0.00158402502373771,0.594340108831071,0.0082091261435531,0.00259595362132622
"cont","KNNC","TEST",NA,NA,NA,0,0,0,0.928689434390871,0.00306147326316456,0.000968122850730808,0.903547698050239,0.00446469984470884,0.001411862057828,0.839754256154687,0.00815930051734261,0.00258019737485928
"cont","NaiveBayes","TEST",NA,NA,NA,0,0,0,0.769417696249593,0.00298435069161663,0.000943734552220733,0.71065128101907,0.00269248977698753,0.000851440027199942,0.541680918214262,0.00442007467918176,0.00139775034142524
"cont","RF","TEST",NA,NA,NA,0,0,0,0.848429411428107,0.00488591901126145,0.0015450632538704,0.796248833777366,0.00754464196775199,0.00238582527485909,0.673005903804932,0.0122847324049812,0.00388477348454185
"cont","SVM","TEST",NA,NA,NA,0,0,0,0.821100357833742,0.0058756993437547,0.00185805927726215,0.737571983578457,0.0110849820347551,0.0035053791051874,0.594748667637031,0.0140117356065942,0.00443089984889188
