"disc_method","name","data","mean_NB_interval","std_NB_interval","SE_NB_interval","mean_exetimepervar","std_exetimepervar","SE_exetimepervar","mean_acc","std_acc","SE_acc","mean_F1","std_F1","SE_macroF1","mean_Kappa","std_Kappa","SE_kappa","nrow","ncont_att"
"ChiMerge","TEXTURE","TEST",23.49,0.646522641075879,0.0834657140610972,51.5329324364662,1.59309013049176,0.205667051480066,0.853424242424243,0.107513611540637,0.01387994756625,0.851956067816707,0.109694254789248,0.014161467399113,0.838766666666667,0.118264972694701,0.015267942322875,5500,40
"ChiMerge","THYROID","TEST",17.55,0.962723303027462,0.124287043987705,2.56059723297755,0.0620110768012511,0.00800559559105449,0.987878086419753,0.0104341301150103,0.00134704040558653,0.926835300302742,0.0740966813517732,0.00956584042948851,0.90376201053155,0.104032218873097,0.0134305017054837,7200,6
"ChiMerge","TITANIC","TEST",2.33333333333333,0,0,0.00266478061676025,0.000260456557325294,3.36247969643794e-05,0.775176767676768,0.0484969582869634,0.00626093039290417,0.704597605314242,0.047534075550742,0.00613662276617963,0.428782107484682,0.0705753244232139,0.00911123520480977,2201,3
"ChiMerge","VEHICLE","TEST",8.68333333333333,0.453105348676632,0.0584956489834033,0.448280399375492,0.0118086283973716,0.00152448737081907,0.718963254593176,0.0986507269758233,0.0127357540889539,0.714958434451078,0.101291826068809,0.0130767185157145,0.62547599034023,0.13136833688698,0.0169595793660746,846,18
"ChiMerge","VERTEBRAL","TEST",11.8833333333333,1.37789243797238,0.177885148837738,1.85149953365326,0.0105316807041036,0.00135963413248557,0.774910394265233,0.0820064122708318,0.0105869823002384,0.710461377756351,0.104975392763053,0.0135522649310962,0.636676311824219,0.132239720516173,0.0170720745088754,310,6
"ChiMerge","WAVE","TEST",45.9333333333334,1.56436153954377,0.20195820633668,24.5854787849245,0.770025357203125,0.099409846153504,0.817244444444445,0.0714986169691392,0.00923043175994464,0.815082553037506,0.0711680145445855,0.00918775117046089,0.72584004322585,0.107195175025432,0.0138388375889096,5000,21
"ChiMerge","WDBC","TEST",18.2166666666667,0.718323534742511,0.0927351695748863,2.69826812426249,0.037312768924891,0.00481705775489961,0.938206627680311,0.0352256624815064,0.00454761347166658,0.934394964989881,0.0368519768158753,0.00475756974942356,0.868959661137319,0.0734446135771527,0.00948165884176506,569,30
"ChiMerge","WILT","TEST",253.84,4.4415297410552,0.573399023959725,360.168073306084,24.6082986338064,3.17691769290769,0.965563978865151,0.0128977239577752,0.00166508900308145,0.744729577234921,0.146413082932978,0.018901847728877,0.496636758420698,0.284431165125451,0.0367199055224415,4839,5
"ChiMerge","WINE","TEST",5.73846153846154,0.381920152267268,0.0493056796437376,0.408433004525992,0.00897199611688468,0.00115827971809773,0.939308176100629,0.0626348498880349,0.00808612435028536,0.93902124540181,0.064123479085695,0.00827830555332588,0.90776174299962,0.0952657035363109,0.0122987494420288,178,13
"ChiMerge","WIRELESS","TEST",9.3,0.429538859663777,0.0554532283342245,0.0893409729003906,0.00717907153688587,0.000926814150119689,0.973638888888889,0.00973031678096237,0.00125617849486633,0.973658250335601,0.00972182933187127,0.00125508276990027,0.964851851851852,0.0129737557079499,0.00167490465982178,2000,7
"ChiMerge","WISCONSIN","TEST",4.2,0.199182257937201,0.0257143189283589,0.00407345559861925,0.000787439941767874,0.000101658059353517,0.965691056910569,0.0170871416685981,0.00220594050389224,0.962572129529792,0.0187204603475913,0.00241680103865191,0.925174789044801,0.0374259585140035,0.00483167046801951,683,9
"ChiMerge","YEAST","TEST",5.16666666666667,0.249292785004636,0.0321835601550874,0.401651855309805,0.0236584422007391,0.00305429175468911,0.53625468164794,0.19243421995986,0.0248431509714984,0.458551121857295,0.199451566014337,0.0257490864516172,0.425229857984143,0.191842833892342,0.0247668033584759,1484,6
"ClusterDisc","APPENDICITIS","TEST",3,0,0,0.000740681375776018,0.000107675693773209,1.39008722924989e-05,0.860416666666667,0.0579563078173481,0.007482127166142,0.770895474263422,0.0912911138986476,0.0117856321262062,0.547112258477347,0.177957735172992,0.0229742448217929,106,7
"ClusterDisc","AUSTRA","TEST",3,0,0,0.00124005079269409,0.000858303107074418,0.000110806454656577,0.868921095008051,0.0338511088426826,0.00437015935994548,0.866988986849496,0.0343568111092916,0.00443544524183601,0.734547037974955,0.0683531882234546,0.00882435865498736,690,6
"ClusterDisc","AUTOS","TEST",3,0,0,0.00195729573567708,0.00282007341024618,0.000364069911765527,0.692204301075269,0.14690621459483,0.0189655107526717,0.620727258182707,0.212652436138845,0.0274533114565395,0.59280592676897,0.202668394651013,0.0261643772428656,205,15
"ClusterDisc","BALANCE","TEST",3,0,0,0.000987905263900756,0.00115694431319924,0.000149360868583668,0.750891265597148,0.0308108312173055,0.00397766120624773,0.531471548995923,0.0480137546910185,0.00619854907690676,0.540074705674036,0.0587670853526908,0.00758679809587071,625,4
"ClusterDisc","BANANA","TEST",3,0,0,0.00191805362701416,0.00303500637755387,0.000391817638529981,0.734696016771488,0.0518291057018186,0.00669110877439892,0.727527733643168,0.0557105343139205,0.0071921990535377,0.458467952335558,0.108375949509669,0.0139912749193455,5300,2
"ClusterDisc","BANDS","TEST",3,0,0,0.000710626652366236,0.000290900307841645,3.755506825591e-05,0.713808769438071,0.101968899365445,0.0131641283024489,0.701307697671252,0.107912482941972,0.0139314416427383,0.406321997142255,0.213437070103978,0.027554607265867,540,19
"ClusterDisc","BANKNOTE","TEST",3,0,0,0.000873470306396485,0.000126755597754698,1.63640773047504e-05,0.921885113268608,0.0267139533238193,0.00344875654448381,0.920547586716222,0.0268347233018231,0.00346434788160149,0.841418135676037,0.0535635606814955,0.00691502594943341,1372,4
"ClusterDisc","BRCANCER","TEST",3,0,0,0.000813770294189454,0.000621493752513204,8.02344984418531e-05,0.74,0.0889152119062661,0.0114789044979157,0.734603127684378,0.092601758496878,0.0119548356162643,0.475941687637168,0.177631899725484,0.0229321796463996,116,9
"ClusterDisc","BUPA","TEST",3,0,0,0.000482022762298584,0.000253641638086694,3.27449946738178e-05,0.638025889967638,0.0702860904373602,0.00907389525779748,0.62247410887957,0.0758820978031502,0.00979633670222943,0.250546691976586,0.149474647164986,0.019297093971674,345,6
"ClusterDisc","CLEVELAND","TEST",3,0,0,0.00194499095280965,0.00157619854334851,0.000203486356956839,0.605434782608696,0.136720621251103,0.0176505563062885,0.384979292048469,0.220462426760511,0.0284615769102644,0.361496485001376,0.219120075548033,0.0282882801139081,303,6
"ClusterDisc","CMC","TEST",3,0,0,0.000895535945892333,0.000200333143116612,2.58628975661342e-05,0.508220211161388,0.124159710965922,0.0160289497613648,0.483032938665679,0.129020866842449,0.0166565222864684,0.254170667873717,0.16465476810088,0.0212568391576117,1473,2
"ClusterDisc","CRX","TEST",3,0,0,0.000853602091471354,0.00100714487498102,0.000130021844267321,0.874074074074074,0.0350046438417332,0.00451908008796515,0.872705506556963,0.0352596902262439,0.0045520064346225,0.745788067237511,0.0702795271581663,0.009073047942097,690,6
"ClusterDisc","CRYOTHERAPY","TEST",3,0,0,0.000923675298690796,0.000158168104392453,2.04194144737722e-05,0.809876543209877,0.0975071552812373,0.0125881196180098,0.807539626024691,0.100137189125789,0.0129276555273402,0.618911633086668,0.195716630482056,0.0252669083477611,90,4
"ClusterDisc","DERMA","TEST",3,0,0,0.000902485847473144,0.00054289564953926,7.00875269798004e-05,0.943093093093093,0.05552266823467,0.00716794564699588,0.928122856921258,0.0808527556027793,0.0104380458648181,0.928414022725905,0.0700603180334495,0.00904474816578483,366,1
"ClusterDisc","ECOLI","TEST",2.64285714285714,0.072031354869943,0.00929920792720153,0.00188516889299665,0.00283462961430244,0.000365949109628657,0.777124183006536,0.0929883132727744,0.0120047396232458,0.546595774485778,0.113031005437925,0.0145922400555388,0.697449762327524,0.114987960488515,0.0148448818662124,336,7
"ClusterDisc","GERMAN","TEST",3,0,0,0.00288891792297363,0.00375172083860741,0.000484345077584861,0.773833333333334,0.0702425847732762,0.00906827870071538,0.703725115964554,0.0935875832094573,0.012082105039401,0.41540135436434,0.183102709657381,0.0236384581716163,1000,3
"ClusterDisc","HABERMAN","TEST",3,0,0,0.000759593645731608,0.000144396072341587,1.86414527812242e-05,0.733699633699634,0.0334518682984055,0.00431861762730828,0.564302880060709,0.0692614787262513,0.00894161845468235,0.164318480465906,0.118439924185079,0.0152905284631627,306,3
"ClusterDisc","HAYES","TEST",3,0,0,0.000922703742980957,0.000624967647093121,8.06829763036698e-05,0.624822695035461,0.0993311270694337,0.012823593363331,0.615913741615097,0.102085381099728,0.0131791660296828,0.399101901078877,0.163850164278045,0.0211529652507405,160,4
"ClusterDisc","HEART","TEST",3,0,0,0.00129934787750244,0.000425230610376132,5.48970357428124e-05,0.830246913580247,0.0625649528545072,0.00807710068205862,0.826791853389538,0.0638471667002912,0.00824263377775855,0.654363209839085,0.127210012093615,0.0164227419436471,270,5
"ClusterDisc","HEPATISIS","TEST",3,0,0,0.000698800881703694,6.67581196639947e-05,8.61843618942578e-06,0.851773049645391,0.059534099282668,0.00768581916844107,0.749891604085944,0.106839599015072,0.0137929329233618,0.506052707585108,0.208039484882141,0.0268577820100701,155,6
"ClusterDisc","HORSECOLIC","TEST",3,0,0,0.00073341429233551,0.000573641361020546,7.40567812642777e-05,0.853003003003003,0.0527790710363052,0.00681374877173027,0.840338365914983,0.0561628775006031,0.00725059630783077,0.681423433265186,0.111954606596853,0.0144532775626938,368,8
"ClusterDisc","HYPOTHYROID","TEST",3,0,0,0.00168323914210001,0.000789485187017975,0.000101922099379936,0.970319634703196,0.00728805991452101,0.000940884489170058,0.821499516685888,0.0394584688213309,0.0050940664203953,0.643446654068279,0.0784632166312385,0.0101295577100884,3163,6
"ClusterDisc","IMMUNOTHERAPY","TEST",3,0,0,0.00112072467803955,0.00065972760364592,8.51704673984658e-05,0.803086419753087,0.0822515872150155,0.0106186342494294,0.636935968185672,0.149977310305404,0.0193619875040603,0.310610497259074,0.266377375252279,0.0343891712719506,90,5
"ClusterDisc","INDIAN","TEST",3,0,0,0.000665548112657335,4.99560402766389e-05,6.44929706779631e-06,0.709714285714286,0.047656095354326,0.00615237545508591,0.541300681018827,0.106901171114878,0.0138008818472664,0.144903960469901,0.162756041920938,0.0210117146618143,583,9
"ClusterDisc","ION","TEST",3,0,0,0.00116182565689087,0.000387625121207338,5.00421879669217e-05,0.906984126984127,0.054169811466536,0.00699329258923631,0.899440680152594,0.0551163391098148,0.0071154887825411,0.800147929170682,0.107970292559829,0.0139389048323121,351,32
"ClusterDisc","IRIS","TEST",3,0,0,0.000615978240966797,0.00119575691859664,0.00015437155439457,0.947407407407407,0.0392366301789464,0.00506542717481195,0.946706575926861,0.0406317126380221,0.0052455315458315,0.921111111111111,0.0588549452684194,0.00759814076221791,150,4
"ClusterDisc","MAMMOGRAPHIC","TEST",3,0,0,0.000778274536132812,6.0327042712458e-05,7.78818772504312e-06,0.800636574074074,0.0383161883694214,0.00494659864816384,0.798808046468056,0.0398097262529854,0.00513941355982962,0.598961236719965,0.07740359759004,0.00999276148009219,961,5
"ClusterDisc","MUTAGENESIS","TEST",3,0,0,0.00146373112996419,0.00175872672875564,0.000227050644366682,0.672371134020619,0.00671291570973186,0.000866633691609521,0.456045009368119,0.0278568056253746,0.0035962981421871,0.0564124241822286,0.0301458660780086,0.00389181457590421,1618,3
"ClusterDisc","NEWTHYROID","TEST",3,0,0,0.000986523628234863,0.000125361650060682,1.61841194312701e-05,0.903846153846154,0.0405186513498525,0.00523093539629211,0.858617414047486,0.0682566189552034,0.00881189161606427,0.779987858922405,0.0987346454806831,0.012746587921346,215,5
"ClusterDisc","PAGEBLOCKS","TEST",3,0,0,0.00146207809448242,0.000254100712641239,3.28042609439652e-05,0.924654892407633,0.0215567040343642,0.0027829585241405,0.542338096245282,0.086847043750617,0.0112119051371162,0.562299732813947,0.0771061485173541,0.00995436096993027,5473,10
"ClusterDisc","PENBASED","TEST",3,0,0,0.00162918120622635,4.73052410663299e-05,6.1070803612741e-06,0.884055555555556,0.102584674693591,0.0132436245554795,0.882665166468694,0.104164535948223,0.0134475837664297,0.871150517979891,0.114007277373365,0.0147182762204497,10992,16
"ClusterDisc","PHONEME","TEST",3,0,0,0.00201845645904541,0.000167452903972123,2.16180769452701e-05,0.789235040098704,0.019770555432605,0.00255236773119165,0.749719308190781,0.0262873372568362,0.00339368064706214,0.500387862035142,0.0521483434765627,0.00673232219390105,5404,5
"ClusterDisc","PIMA","TEST",3,0,0,0.00127507746219635,0.000274297645998343,3.5411673828516e-05,0.75963768115942,0.052358379785704,0.00675943776481449,0.725525250178305,0.0600975083694237,0.00775855496877796,0.453358187592956,0.11930148429242,0.0154017553947456,767,8
"ClusterDisc","SAT","TEST",3,0,0,0.00129050546222263,0.000148494828262622,1.91705998953021e-05,0.842288428324698,0.0688429867301316,0.00888759137029926,0.806214459098991,0.0844561140373117,0.0109032374383968,0.804910506400851,0.0844009801651941,0.0108961196861126,6435,36
"ClusterDisc","SEGMENTATION","TEST",3,0,0,0.000896022054884169,5.79885528005385e-05,7.48628997557184e-06,0.88027898027898,0.0603241224166719,0.00778781071647826,0.877010165915572,0.0686907071488694,0.00886793216089274,0.860325476992143,0.0703781428194506,0.00908577916922464,2310,18
"ClusterDisc","SPAMBASE","TEST",3,0,0,0.00110138759278415,0.000110347567268376,1.42458096774974e-05,0.891111111111111,0.0247374929491956,0.00319359660730527,0.885065843407848,0.0265226186773242,0.00342405534783622,0.770433786317568,0.0527711951389724,0.00681273199775673,4597,57
"ClusterDisc","SPECTFHEART","TEST",3,0,0,0.00062285986813632,0.000158960028856393,2.05216514824487e-05,0.815020576131687,0.0697818907602982,0.00900880335938334,0.682826130783229,0.135464063518154,0.0174883354005131,0.387783203780354,0.251539840121699,0.0324736537233006,267,44
"ClusterDisc","TAE","TEST",3,0,0,0.0013577938079834,0.000309586106781797,3.9967394526103e-05,0.535144927536232,0.103066598983383,0.0133058407137627,0.529203977474373,0.104067481866589,0.0134350541383681,0.30311593655414,0.154171085602173,0.0199034015667979,151,3
"ClusterDisc","TEXTURE","TEST",3,0,0,0.00199029863851134,0.00174115552950493,0.000224782212297652,0.812333333333334,0.1239232913868,0.0159984281249429,0.807575622424739,0.127442861015887,0.0164528026102519,0.793566666666667,0.13631562052548,0.0175982709374371,5500,40
"ClusterDisc","THYROID","TEST",3,0,0,0.0015942891438802,0.000111307225416225,1.43697010116531e-05,0.93145061728395,0.00507069327423779,0.000654623686828297,0.517860918365489,0.0483112464042326,0.00623695509193719,0.246490551033319,0.0715272949172939,0.00923413406713152,7200,6
"ClusterDisc","TITANIC","TEST",2.33333333333333,0,0,0.000899775822957356,0.000262615871613009,3.39035632402309e-05,0.783813131313131,0.0220388664893494,0.00284520542941796,0.71091064658371,0.0272336248622012,0.00351584585160551,0.440388261460132,0.0462248208768197,0.00596759871457812,2201,3
"ClusterDisc","VEHICLE","TEST",3,0,0,0.000652764903174506,0.000252152133488349,3.25527004570348e-05,0.67742782152231,0.109230379656728,0.014101581377014,0.671832511156575,0.112904214149225,0.0145758713705529,0.570341433285672,0.145151955926849,0.0187390369324707,846,18
"ClusterDisc","VERTEBRAL","TEST",3,0,0,0.000714683532714844,0.000131116318223112,1.69270438964714e-05,0.7331541218638,0.0595728355784374,0.00769082000272135,0.688510681217063,0.0599664432807437,0.00774163453858706,0.576733689693249,0.0936867180360442,0.012094903290481,310,6
"ClusterDisc","WAVE","TEST",3,0,0,0.00191319556463333,0.000266238680920112,3.43712659106608e-05,0.809055555555556,0.0746622568982985,0.009638855918579,0.80691293054968,0.074544147822806,0.00962360810249839,0.713534834915611,0.111950650478754,0.0144527668300434,5000,21
"ClusterDisc","WDBC","TEST",3,0,0,0.000719010829925537,3.22394129306409e-05,4.16209031239588e-06,0.953411306042885,0.021316576124967,0.00275195814433866,0.949967228100046,0.0227372306570294,0.00293536385578506,0.900029147923564,0.0453290435680271,0.00585195436128265,569,30
"ClusterDisc","WILT","TEST",3,0,0,0.00156489372253418,0.000126129256192631,1.62832169567863e-05,0.899264874798988,0.108767342856673,0.0140418035831709,0.485878327849002,0.0134973794384975,0.00174250419275811,0.0162573312355597,0.0385935298493711,0.00498240327926576,4839,5
"ClusterDisc","WINE","TEST",3,0,0,0.00139921445112962,0.000767286818448995,9.9056302320581e-05,0.947169811320755,0.0449996463465409,0.00580942936284587,0.948184325566984,0.0448242558740942,0.0057867865502169,0.919729152136423,0.0683369431113662,0.00882226142003483,178,13
"ClusterDisc","WIRELESS","TEST",3,0,0,0.000839410509381975,7.80681508761806e-05,1.00785549404218e-05,0.966944444444444,0.00894725424044652,0.00115508555558443,0.966964668709251,0.00893237264301326,0.00115316434961697,0.955925925925926,0.0119296723205954,0.00154011407411258,2000,7
"ClusterDisc","WISCONSIN","TEST",3,0,0,0.000812498728434244,0.000926293715425133,0.000119584004451271,0.964146341463415,0.0162861168085508,0.0021025286391302,0.960830715751327,0.0177824380432345,0.00229570287988042,0.921698085467952,0.0355318857819728,0.00458714672976415,683,9
"ClusterDisc","YEAST","TEST",3,0,0,0.000872699419657389,0.00057156374590733,7.37885623065006e-05,0.517078651685393,0.170384968312328,0.0219966048239241,0.442474124132513,0.173758288791883,0.0224320986252154,0.400418635865098,0.155052201641323,0.0200171531583213,1484,6
"EqualLength","APPENDICITIS","TEST",5,0,0,0.00091141973223005,0.000571857921694539,7.38265402373244e-05,0.8421875,0.0639205615475906,0.00825210901180149,0.736773228623381,0.10417910323649,0.0134494643952583,0.47825137130308,0.206202286883136,0.0266206007682757,106,7
"EqualLength","AUSTRA","TEST",5,0,0,0.00307433207829793,0.00158964672808511,0.000205222510140891,0.869806763285024,0.0316150140877961,0.0040814807684049,0.86837701694203,0.031867860089701,0.00411412304688933,0.737319631812414,0.0634206443034244,0.0081875699730969,690,6
"EqualLength","AUTOS","TEST",5,0,0,0.00103943665822347,0.00010920126296435,1.40978224281915e-05,0.679569892473118,0.147987989513281,0.0191051672941218,0.598747245916116,0.224898272588819,0.0290342421442437,0.573599473593632,0.210254850096446,0.0271437844294291,205,15
"EqualLength","BALANCE","TEST",5,0,0,0.00207797288894653,0.00153395938240747,0.000198033304727425,0.827361853832442,0.0533951321599262,0.00689328192079795,0.581852431236059,0.0405619211324338,0.00523652150120316,0.683552990275547,0.0962078545817824,0.0124203806189863,625,4
"EqualLength","BANANA","TEST",5,0,0,0.00176409482955933,0.00311243930005819,0.000401814185840228,0.744140461215933,0.0570891426082583,0.00737017661903483,0.734455275503355,0.0612493723334432,0.00790725996710276,0.475765923478957,0.116138499543288,0.014993415819489,5300,2
"EqualLength","BANDS","TEST",5,0,0,0.000593012257626182,0.000232742290604178,3.0046900515605e-05,0.706637168141593,0.102373958143994,0.0132164211659009,0.679702201560345,0.126695430848472,0.0163563097905569,0.382071666690563,0.22453426329109,0.0289872487459782,540,19
"EqualLength","BANKNOTE","TEST",5,0,0,0.000899076461791992,0.00012267230247986,1.58369261515138e-05,0.953478964401295,0.0299148840857115,0.00386199492892286,0.952896581754125,0.0300988207519164,0.00388574105042181,0.905903153413061,0.0600213170833431,0.00774871871604075,1372,4
"EqualLength","BRCANCER","TEST",5,0,0,0.00102469656202528,0.000478327005815779,6.1751750918859e-05,0.698571428571429,0.123191167077016,0.0159039112829713,0.683238037457916,0.140362851675147,0.0181207662321342,0.387761762234351,0.252733862340996,0.0326278013289785,116,9
"EqualLength","BUPA","TEST",5,0,0,0.000731813907623291,0.000110900821338141,1.43172344707781e-05,0.581715210355987,0.0798863377799229,0.0103132818603714,0.552272693585463,0.0925658204953238,0.0119501960402138,0.121116275490502,0.173009768712195,0.0223354650984509,345,6
"EqualLength","CLEVELAND","TEST",5,0,0,0.00241821606953939,0.000971308015017489,0.000125395325540017,0.604347826086956,0.133052219863958,0.0171769677236345,0.371834695899652,0.229701092261511,0.0296542834978162,0.334058954712792,0.242245134118664,0.0312737123380456,303,6
"EqualLength","CMC","TEST",5,0,0,0.00264320373535156,0.000230949671405595,2.98154743721981e-05,0.511500754147813,0.126327408662989,0.0163087983307098,0.484199127950842,0.131474907791507,0.0169733376106888,0.254235995089144,0.173522958653085,0.0224017176349345,1473,2
"EqualLength","CRX","TEST",5,0,0,0.00197887023289999,0.0010190857551162,0.000131563405264075,0.8743961352657,0.0327648791455327,0.00422992770903823,0.873308223414777,0.0329459443853795,0.00425330313098835,0.747123387627748,0.0656619025857142,0.00847691517315882,690,6
"EqualLength","CRYOTHERAPY","TEST",5,0,0,0.00127740502357483,0.000262181820638893,3.38475275004258e-05,0.785185185185185,0.103146201214353,0.0133161173175916,0.780212910661196,0.107665361084788,0.0138995383481597,0.56740741739447,0.208675994047977,0.0269399549900365,90,4
"EqualLength","DERMA","TEST",5,0,0,0.0116765260696411,0.000653804077026609,8.4405743400219e-05,0.941441441441441,0.0579475268121248,0.00748099354324224,0.926030703538959,0.0840660693599994,0.0108528828870798,0.926346318748357,0.0730917107539284,0.00943609928319247,366,1
"EqualLength","ECOLI","TEST",4.64285714285714,0.36015677434972,0.0464960396360083,0.00228848457336426,0.00295808016172081,0.000381886506769708,0.776960784313725,0.1198642436466,0.0154744073149676,0.519482238731092,0.177154761033573,0.0228705813061461,0.697368938705966,0.149972892333642,0.0193614171463585,336,7
"EqualLength","GERMAN","TEST",5,0,0,0.00502213637034099,0.00176523148671629,0.000227890405008439,0.769833333333333,0.0694379507321698,0.00896440089268216,0.694649123018034,0.0953927632360188,0.0123151527787269,0.399286095949207,0.184962707666863,0.0238785828821063,1000,3
"EqualLength","HABERMAN","TEST",5,0,0,0.000931866963704426,0.000135010798810545,1.742981917838e-05,0.730952380952381,0.038732867636466,0.00500039171022964,0.548047667370409,0.0796350583115053,0.0102808418204906,0.141588110799548,0.134602111567039,0.0173770578821165,306,3
"EqualLength","HAYES","TEST",5,0,0,0.00087316632270813,0.000125332728114475,1.61803856240701e-05,0.774113475177305,0.0861896143266003,0.0111270313634321,0.764547119115605,0.116483027103579,0.0150378941362663,0.635734014048676,0.144874232667405,0.0187031830138479,160,4
"EqualLength","HEART","TEST",5,0,0,0.0031379508972168,0.00211404347794916,0.00027292183944185,0.834362139917696,0.0609192274408134,0.00786463844473641,0.831064224304798,0.0618589227063614,0.00798595258186898,0.663032891287142,0.123221882227956,0.0159078765919068,270,5
"EqualLength","HEPATISIS","TEST",5,0,0,0.00171239773432414,0.000680222642799884,8.78163655759049e-05,0.836170212765958,0.0675442818775067,0.00871992929477076,0.7103029746421,0.140484156598552,0.0181364266304062,0.439076381337106,0.255537470150207,0.0329897455407909,155,6
"EqualLength","HORSECOLIC","TEST",5,0,0,0.00115571022033691,0.000280869677168365,3.62601194042577e-05,0.845495495495496,0.0573587697027264,0.00740498532725353,0.833299081160618,0.0611200799487383,0.00789056839201098,0.667430219045209,0.121800618051186,0.0157243921756671,368,8
"EqualLength","HYPOTHYROID","TEST",5,0,0,0.00375556548436483,0.00127806260523028,0.000164997172848912,0.95628731998595,0.0115194733884188,0.00148715761968085,0.669693570077195,0.0836814352880155,0.0108032268419073,0.346676825305927,0.161420204206529,0.0208392587544429,3163,6
"EqualLength","IMMUNOTHERAPY","TEST",5,0,0,0.00217308521270752,0.00271793687369647,0.000350884141595649,0.784567901234568,0.0700380917381948,0.00904187876340586,0.591520725855085,0.129240794106172,0.0166849147741275,0.223425211269721,0.230274845867143,0.0297283547697974,90,5
"EqualLength","INDIAN","TEST",5,0,0,0.000709223747253417,0.000287976883098337,3.71776557444193e-05,0.716095238095238,0.0537335668518128,0.00693697365164647,0.551818343852509,0.11420780122782,0.0147441637387438,0.16013950422084,0.183204179871279,0.0236515579199018,583,9
"EqualLength","ION","TEST",5,0,0,0.000976587831974029,0.000730328695512413,9.42850291658987e-05,0.919682539682539,0.0331015423782434,0.00427339074549052,0.911001135100462,0.0373694815708575,0.0048243793260112,0.822577384045939,0.07411401994489,0.00956807883223478,351,32
"EqualLength","IRIS","TEST",5,0,0,0.00130596160888672,0.00143996745859139,0.00018589899954017,0.917037037037037,0.0329524165471199,0.00425413868347617,0.916479694768425,0.0333953551608254,0.00431132181261863,0.875555555555555,0.0494286248206799,0.00638120802521426,150,4
"EqualLength","MAMMOGRAPHIC","TEST",5,0,0,0.000837626457214356,7.94252156209787e-05,1.02537512456328e-05,0.802141203703704,0.0260739494398687,0.00336613239834886,0.801073774055256,0.0264827177774492,0.00341890416381239,0.602949844564772,0.0525913933013398,0.00678951968033111,961,5
"EqualLength","MUTAGENESIS","TEST",5,0,0,0.00237130324045817,0.00110093839502378,0.00014213053563758,0.683333333333333,0.0145463294832421,0.00187792306123475,0.511935301961909,0.0354919665127564,0.00458199317426856,0.120652730034531,0.0455232450998694,0.00587702567123709,1618,3
"EqualLength","NEWTHYROID","TEST",5,0,0,0.000956335067749024,0.000173691566666682,2.24234848358911e-05,0.902820512820513,0.0419647512842545,0.00541762609505513,0.85790312511631,0.0702565813210596,0.00907008564726437,0.779463452460721,0.105059079391517,0.0135630688283743,215,5
"EqualLength","PAGEBLOCKS","TEST",5,0,0,0.000920152664184571,7.77635040425676e-05,1.00392252033199e-05,0.914271213966707,0.0206143725497529,0.00266130405259027,0.429516914597368,0.111482406831488,0.0143923168351157,0.492249001519613,0.0843406498386417,0.0108883310744457,5473,10
"EqualLength","PENBASED","TEST",5,0,0,0.00110334008932114,4.9138604111825e-05,6.34376651269925e-06,0.894934343434343,0.0987311461975411,0.0127461361658349,0.89371155693324,0.100075450961911,0.0129196851646559,0.883237403208621,0.109728223809507,0.0141658527807714,10992,16
"EqualLength","PHONEME","TEST",5,0,0,0.00155875205993652,0.000531625822179329,6.86325985238122e-05,0.805295085338268,0.0219235284503086,0.00283031535260499,0.76199422092231,0.0314421260941904,0.0040591610244051,0.524914012061309,0.0612197383732405,0.00790343423929118,5404,5
"EqualLength","PIMA","TEST",5,0,0,0.00102435350418091,0.000201389380621297,2.59992572416437e-05,0.76572463768116,0.0515442952323695,0.00665433990089885,0.727965830917515,0.0604331722319609,0.00780188898709563,0.459890966695892,0.119231079308497,0.0153926661504048,767,8
"EqualLength","SAT","TEST",5,0,0,0.000778398248884413,0.00024598329421381,3.17563067311775e-05,0.838583765112263,0.0762937785605071,0.00984948445946935,0.809813023107257,0.0884046061808019,0.011412985582209,0.801456237728275,0.0928817153441117,0.0119909778898307,6435,36
"EqualLength","SEGMENTATION","TEST",5,0,0,0.000588264730241563,2.66064238782728e-05,3.43487455275619e-06,0.888311688311688,0.0601050536985529,0.00775952906657993,0.885044161527277,0.0666404094436809,0.00860323986532732,0.869696969696969,0.0701225626483116,0.00905278391100991,2310,18
"EqualLength","SPAMBASE","TEST",5,0,0,0.000552458093877424,0.000152000736543741,1.96232107081723e-05,0.717342995169082,0.0545846582447239,0.00704684907800796,0.680936752596546,0.0708578570444642,0.00914771000937186,0.395004760232791,0.106046403137534,0.0136905317758955,4597,57
"EqualLength","SPECTFHEART","TEST",5,0,0,0.000433770634911277,0.000177043271447285,2.28561880624471e-05,0.811316872427983,0.075527748613185,0.00975059041851352,0.652942687249924,0.160035123421365,0.0206604455939731,0.339006707571572,0.290737758787794,0.0375340832632932,267,44
"EqualLength","TAE","TEST",5,0,0,0.00243376096089681,0.000995592660703607,0.000128530459817047,0.546739130434783,0.116404942068416,0.0150278134015739,0.539424266104645,0.118793754891031,0.0153362078108802,0.319917898244008,0.174673373810347,0.0225502355931113,151,3
"EqualLength","TEXTURE","TEST",5,0,0,0.000778402663135283,0.000159152097029731,2.05464473770046e-05,0.840373737373737,0.123870292992831,0.0159915860617023,0.837731300628468,0.12759714123436,0.0164727201008117,0.824411111111112,0.136257322292115,0.0175907446678726,5500,40
